id,rating,review
2904,1,"I can finally sleep when my husband wants to read!_The only reason I gave this 4 stars instead of 5 was that it is just a bit too heavy on my nose.  The design is a little too large for my face.  If I adjust it upward so that it doesn't put too much pressure on my nose, then the eye 'pockets' sit at my eyebrows rather than over my eyelids.  This said, I do appreciate the total blackout that this gives.  I can finally sleep, even when my dear husband has the lights on for reading, or is staying up on the computer.  I would definitely recommend this to a friend."
5189,0,"Just awful_This product reminds me of Pantene.  When I used it, it was gunky, almost like glue.  Yuk.  Don't waste your money."
3340,1,"Too Cute!_As a sushi junky I had to purchase this bag.  It is a great size, has a nice zipper, and cleans nicely too."
9207,0,"Color is NOT Black_I love the look of this messy bun and if I had medium brown hair like my daughter it might have been perfect.  However my hair is Black, I ordered Black, thinking the color would be black.  Nope....Medium brown.  I hold it up to my hair & it makes it look like its got red tones...lol  So....guess I'll give it to my girls or someone else.  If u have black hair, DO NOT order.  If you have dark/medium brown hair...then order the black one. It will be perfect for that color & really cute."
6420,0,"Not as effective as wraps_I am really disappointed in this product.  It is exactly as it says.  I had no issue with leaking or product quality, but soaking in acetone like this isn't as effective in removing gel polish as wrapping in foil.  I really like the OPI wraps.  When I have the time I do one hand at a time and reuse the wraps to save money.  They seem much more effective in the same amount of time as soaking in these trays.  Also, I tried to pour the unused acetone back in the bottle, but because of the curve of this product it went everywhere but back in the bottle.  A real mess.  This method uses more acetone.  I think the less acetone on your skin the better, so I'm going back to wraps."
746,1,"fast- quick bleach_I have dark blonde hair, and I like to make sure that my hair is light blonde- this is the most effective and fastest way to get there- with the least damage to my hair! 8-10 minutes on with 20 volume- and done ;)"
5074,1,"Opi &#34;Take The Stage&#34; Nail Polish_As always, Opi never fails to please.  Love the color and that Opi's polishes last for more than a week."
4766,1,"Great Results_I had no idea how ineffective my old flat iron was. The plates weren't sleek. It took forever to heat up and when it did the heat was uneven. It felt like a toy and had zero features.Not so with the S9500. This flat iron performs well and has features that I'm finding I won't live without again. For example, the S9500 produces an audible beep when the iron reaches the desired temperature. And you set the temperature precisely. In addition, the iron will automatically shut off after an hour, so you never have to worry when you leave the house.The plates of the iron are sleek and substantial. Hair effortlessly glides between them. In addition, the S9500 has a good ergonomic feel to it. Weight is balanced and it's easy to manipulate in order to achieve the results you want. Overall, I'm very pleased to have replaced my old stinker iron with this one."
6111,0,"disappointed_While the rhinestones were pretty and of good quality, there were NOT 2400 in the wheel. Of the 2 I counted, black had 160 and pink had 140. I thought that the reviews stating the wheel having this type of shortage were aberrations. However, they were right on.How people can accept this is beyond me. Be aware before purchase. I returned the wheel. There are many other good buys on Amazon which I will get one when my return is processed."
7865,1,"Great Eyeshadow palette!  This is a great product_Though I have not bought this product, I really liked the look of the image of it.  When I do run out of eyeshadow from Shany, I will buy this eyeshadow.  In general, I am quite pleased with the eyeshadow from Shany, because they are affordable, and long lasting, and look great for any complexion and skin color.  They are really a great deal for the price.  I am a satisfied customer for Shany cosmetics."
